solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
1636148068921376768,Gaia DR3 96331172942614528,96331172942614528,437953542,2016.0,25.62258568627586,0.12091877,20.26551918225611,0.090553164,130.823369060264,0.15318972,853.9957,737.6295,-300.73691840079994,0.13664803,-673.5388952717276,0.10562495,0.18023063,0.4501452,-0.05898429,0.20379284,-0.105929226,0.06908866,-0.22755802,-0.18611796,0.34638414,0.249716,156,156,148,8,4.2936435,13195.399,0.781355,617.3253,31,False,1.6012843,,,,,,,,18,13,0.19626997,19,9,13,0.06804746,170.3984,0,0,1.2618266,,,,,,,,,False,156,188397351.71465743,186904.42,1007.9877,4.99968,18,91094007.05292076,95343.734,955.4273,5.439818,17,135589202.55142808,346640.25,391.1525,4.4173326,1.2032187,0.0,0.0,0.0,0.0,0.0,1.0224853,0.44013786,0.5823474,-33.697662,0.12617125,1.0,12.0,0.0,10.0,1054.7542,,0.33018467,918.83276,0.52519226,5250.0,4.5,0.0,222.0,5.669719,0.5078677,11.0,4.226427,0.0061167413,12.0,,NOT_AVAILABLE,138.87529536494918,-41.02036642019394,31.086491749785456,8.999291930907733,False,False,0,False,False,False,False,False,True,False,False,1.0964923e-13,5.4769237e-13,0.9992449,5092.744,5091.184,5094.2344,4.4769,4.4753,4.4782,-0.307,-0.3164,-0.2984,7.6485,7.6358,7.6675,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,MARCS
1636148068921376768,Gaia DR3 98772844670410752,98772844670410752,1511428954,2016.0,28.96271631200001,0.087137885,23.577277340236545,0.09807685,6.10225494283526,0.1456434,41.8986,14.399605,11.572434286795556,0.105053015,-8.568977405338467,0.1443041,-0.07520424,0.46043196,-0.012779037,0.44459084,-0.58828276,0.02446329,-0.39651024,0.26151752,0.6584133,0.5180886,117,117,116,1,6.4575405,4717.4854,0.5004939,292.60992,31,False,1.5440816,,,,,,,,13,9,0.23543884,14,9,10,0.0296543,167.27853,0,0,1.4599354,,,,,,,,,False,121,129668666.4682119,129268.39,1003.0965,5.405279,14,53255992.47294839,82271.016,647.32385,6.022621,10,107031330.60764448,276289.6,387.3882,4.674118,1.23613,0.0,0.0,0.0,0.0,0.0,1.3485031,0.617342,0.7311611,16.186811,0.15453136,1.0,5.0,0.0,5.0,633.55994,,0.22222577,748.7253,0.47925568,4500.0,1.5,0.0,444.0,,,,4.416234,0.009134947,5.0,,NOT_AVAILABLE,141.48342401843522,-36.96315073028361,35.2297285301996,10.978432593582314,False,False,0,False,False,False,False,False,False,True,False,1.0219014e-13,5.104346e-13,0.99998343,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 103563657351014144,103563657351014144,1615951026,2016.0,36.78002265239604,0.0329762,27.012058839589407,0.026779482,6.882688177002156,0.03705312,185.75192,80.07737,-27.15091572488803,0.038522612,-75.33401097560547,0.033970047,0.18478173,0.4922065,-0.12734145,0.3576301,0.06944095,0.14911664,0.29440668,-0.0011834836,0.47263452,0.078463025,168,168,162,6,1.2300156,1150.242,0.21675026,56.46625,31,True,1.3957348,,,,,,,,19,12,0.054419134,21,8,8,0.110679656,70.354195,0,0,1.0680398,,,,,,,,,False,176,107266367.599564,51697.625,2074.88,5.611208,19,38334991.5636223,70712.15,542.1274,6.379554,20,99757661.60663466,305301.75,326.75104,4.75053,1.2873807,0.0,0.0,0.0,0.0,0.0,1.629024,0.76834583,0.8606782,-48.133224,0.15003908,1.0,9.0,0.0,8.0,824.40015,,0.23789659,900.8359,0.75954056,4250.0,0.5,-0.75,111.0,,,,4.435938,0.011507336,9.0,,NOT_AVAILABLE,147.90684603835626,-31.178034972426325,43.19953166309235,11.801096606386436,False,False,0,False,False,False,False,False,True,True,False,1.0216219e-13,5.10295e-13,0.9999862,4245.965,4238.7104,4306.9805,1.8404,1.8273,1.9393,-0.0302,-0.0332,-0.0275,139.6444,125.4523,141.7368,0.4389,0.4261,0.5441,0.3245,0.3149,0.4035,0.1688,0.1638,0.2102,MARCS
1636148068921376768,Gaia DR3 104290468896756736,104290468896756736,1326008315,2016.0,33.15662595296719,0.09121672,24.16775846980903,0.06662394,5.774807573573771,0.10034578,57.549084,43.406246,43.11391741424737,0.101453416,-5.029157244480828,0.08096651,-0.0941752,0.35551476,-0.16681147,0.21747145,-0.1812675,0.11580934,-0.039927818,-0.045282602,0.3952803,0.02564281,128,128,122,6,13.369318,5653.169,0.5595884,394.8011,31,False,1.4862,,,,,,,,15,13,0.14212158,16,7,4,0.06420981,72.605774,0,0,1.9874506,,,,,,,,,False,131,119063693.7652932,104353.52,1140.9647,5.4979186,13,43937014.94487352,60380.88,727.66437,6.231466,14,106900420.7017856,391286.2,273.20264,4.675447,1.2668633,0.0,0.0,0.0,0.0,0.0,1.5560188,0.7335472,0.8224716,-2.013935,0.12914923,1.0,9.0,0.0,9.0,818.563,,0.5681106,920.3352,0.44921744,4250.0,1.5,0.25,444.0,10.036027,0.31897393,8.0,4.3743854,0.0058146305,9.0,,NOT_AVAILABLE,145.68665114489278,-35.0910915398019,39.09756742872784,10.203137234647755,False,False,0,False,False,False,False,False,True,True,False,1.0212892e-13,5.1012883e-13,0.99998945,4567.559,4551.0146,4576.6455,1.9992,1.9674,2.014,0.0488,0.0438,0.0502,205.3205,202.2052,212.4673,0.6971,0.6764,0.7092,0.5261,0.5101,0.5354,0.274,0.2655,0.2789,MARCS
1636148068921376768,Gaia DR3 104716907609412352,104716907609412352,1135984616,2016.0,29.481705461334,0.147762,23.596004083756643,0.1177289,24.7747632394132,0.21886583,113.19612,93.23544,-92.2952402059276,0.19089101,-13.2074579102287,0.17928256,-0.37713757,0.4903685,0.09389395,0.36806077,-0.6842047,-0.23488776,-0.5986576,0.32988507,0.7421214,0.32748324,105,105,103,2,3.1872625,12959.814,0.6992255,727.72284,31,False,1.6555545,,,,,,,,12,9,0.32704282,15,5,7,0.010917256,174.10857,0,0,1.2324444,,,,,,,,,False,121,247480724.46595857,288330.88,858.32196,4.7035136,14,155694397.65157884,151077.61,1030.5591,4.8578596,13,131397724.71986362,549577.6,239.08856,4.451426,1.1600585,0.0,0.0,0.0,0.0,0.0,0.40643358,0.15434599,0.2520876,-3.1111972,0.23560861,1.0,7.0,0.0,7.0,754.25055,,0.30418587,920.15985,0.9953122,7000.0,4.0,0.25,555.0,91.732414,0.41912502,6.0,4.373299,0.0050874758,7.0,,NOT_AVAILABLE,142.0407367911833,-36.7962834888721,35.689565098535304,10.827798461019968,False,False,0,False,False,False,False,False,False,True,False,1.1943822e-13,5.9658783e-13,0.998276,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 105439557331202560,105439557331202560,1514501255,2016.0,31.705235335164705,0.055471208,25.70449811530377,0.035838246,3.9534233241426873,0.047738776,82.813675,22.445309,18.231839713860108,0.059497464,-13.091671877834616,0.043504953,-0.12852778,0.41244993,-0.43195713,0.28349152,-0.020503324,0.34964368,0.14167641,-0.13740616,0.13351458,0.06284877,134,134,134,0,3.2342312,2657.673,0.2851413,95.1845,31,False,1.7586032,,,,,,,,15,12,0.0885948,19,9,10,0.15267515,73.70545,0,0,1.2052168,,,,,,,,,True,149,75112165.67737943,39677.613,1893.0616,5.998091,16,55559028.243920445,98819.93,562.2249,5.9766555,15,33146795.920165,73634.586,450.15253,5.9467916,1.1809782,0.0,14.0,0.0,15.0,0.0,0.029863834,-0.021435738,0.051299572,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,143.5195724366519,-34.1356585702651,38.37316984110993,12.097443658392775,False,False,0,False,False,False,False,False,False,True,False,3.1612116e-10,5.308173e-13,0.9995825,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 105599987245304192,105599987245304192,1445832932,2016.0,30.914561966847025,0.03612348,25.935532384765605,0.03749187,19.459520376240484,0.046182036,421.36557,127.09069,126.3989645461051,0.058039516,13.241818232672248,0.059885528,0.17606543,-0.17731231,0.143546,0.11071544,-0.3875287,0.287465,0.35223663,-0.41882375,-0.20403913,0.46645707,132,132,128,4,0.47345367,1543.9468,0.25754324,90.98651,31,True,1.6129155,,,,,,,,15,11,0.10084616,17,6,6,0.009335088,162.78822,0,0,1.0276017,,,,,,,,,False,146,101028068.92140692,79900.445,1264.4243,5.676262,17,61812843.93730587,851749.5,72.571625,5.8608456,17,69833228.15221523,1159121.1,60.246704,5.13774,1.3030643,0.0,17.0,0.0,17.0,0.0,0.72310543,0.18458366,0.53852177,12.818048,0.22055902,1.0,8.0,0.0,8.0,587.21594,,2.369597e-06,567.2949,1.1602926,6250.0,4.5,0.0,222.0,5.982376,0.9369668,8.0,5.0388055,0.01286634,8.0,587.0667,NOT_AVAILABLE,142.6158877298308,-34.16065883823397,37.77239855460974,12.561639851940512,False,False,0,False,False,True,False,False,True,True,False,1.9556585e-09,5.2535737e-13,0.9996907,6000.6426,6000.1914,6001.7827,3.5779,3.5759,3.5785,-0.7271,-0.732,-0.719,51.6424,51.6004,51.6892,0.0002,0.0,0.0006,0.0002,0.0,0.0005,0.0001,0.0,0.0003,A
1636148068921376768,Gaia DR3 106051542927008128,106051542927008128,1288367176,2016.0,33.94274668694491,0.025279788,25.782648699919744,0.02755451,24.35200089319221,0.032828595,741.7923,188.44743,176.81819078216006,0.033788312,-65.174846664042,0.032298043,0.28472313,-0.08761923,-0.23152678,0.040180415,-0.4411028,0.018041983,-0.090320505,0.1601625,0.3602147,0.34253365,141,141,134,7,-5.2226286,688.1284,0.1691444,32.27015,31,True,1.6055359,,,,,,,,16,13,0.05374383,18,8,9,0.033049118,64.36888,0,0,0.69088256,,,,,,,,,False,141,100772248.36032028,50315.668,2002.8005,5.6790147,15,59563487.92221577,62116.98,958.8922,5.901092,15,59790203.30076929,151263.23,395.27255,5.30632,1.1843904,0.0,0.0,0.0,0.0,0.0,0.59477186,0.22207737,0.3726945,25.95164,0.11641405,1.0,9.0,0.0,8.0,583.0893,,0.9982711,920.91095,0.2037735,6500.0,4.0,0.25,222.0,9.585651,0.8219294,8.0,5.185404,0.005927359,9.0,,NOT_AVAILABLE,145.74115973364272,-33.326552963444044,40.33554636981179,11.482723873655754,False,False,0,False,False,False,False,False,True,True,False,1.13637784e-13,5.67615e-13,0.99885,6440.388,6438.207,6442.9023,3.9546,3.9509,3.9598,-0.0977,-0.1241,-0.0609,41.0204,40.9593,41.0854,0.0,0.0,0.0002,0.0,0.0,0.0001,0.0,0.0,0.0001,MARCS
1636148068921376768,Gaia DR3 106200458033043584,106200458033043584,63514771,2016.0,32.800188021108085,0.03672659,25.936920636956103,0.036931235,6.393999063263928,0.052798253,121.10247,9.544752,-8.211044450367792,0.049147252,-4.866317381558847,0.03958615,0.18163599,0.097111054,-0.09766881,0.11011424,-0.4077621,0.0022455535,-0.09967381,0.14739054,0.47173968,0.19744457,143,143,139,4,4.690861,1793.8937,0.26557693,92.474556,31,True,1.4151069,,,,,,,,16,12,0.07107334,18,8,16,0.07269153,73.74015,3,0,1.2971032,,,,,,,,,False,157,112617169.6981838,70219.95,1603.7773,5.5583553,18,42351080.95297406,49011.6,864.1032,6.271381,17,101659124.86703436,655434.5,155.10188,4.7300296,1.2787589,0.0,0.0,0.0,0.0,0.0,1.5413513,0.71302557,0.82832575,-15.4294615,0.13180386,1.0,9.0,0.0,7.0,818.7497,,0.41618836,920.91156,0.4183855,4250.0,1.5,0.0,444.0,9.670935,0.39501286,8.0,4.4412756,0.006933793,9.0,,NOT_AVAILABLE,144.5291438652261,-33.56773299486144,39.40120949465612,11.976667343818129,False,False,0,False,False,False,False,False,True,True,False,1.0212746e-13,5.1012157e-13,0.99998957,4599.7554,4594.226,4604.417,2.1902,2.1803,2.1975,0.1083,0.1059,0.1096,161.2189,159.9958,162.9097,0.6818,0.675,0.6878,0.5159,0.5105,0.5206,0.2686,0.2657,0.2711,MARCS
1636148068921376768,Gaia DR3 107720086182025984,107720086182025984,1678317851,2016.0,34.737508930378254,0.071131706,28.64267933716647,0.05808623,8.997126240507571,0.07290634,123.40664,7.1223674,7.073187514219149,0.09590905,0.8355446762901945,0.07152307,-0.080718786,0.08849918,-0.17720452,0.16426748,-0.047717035,0.16579196,0.002525811,0.04988436,0.09348806,-0.0848438,170,170,166,4,2.8722801,10593.337,0.55312306,473.60376,31,False,1.7400188,,,,,,,,19,13,0.13451727,20,8,9,0.0864309,154.04385,0,0,1.1620857,,,,,,,,,False,174,146275292.71666163,143150.58,1021.8282,5.2744393,19,104813790.79243456,184624.1,567.7146,5.287496,17,64004995.018614285,207724.2,308.12488,5.232361,1.1541169,0.0,0.0,0.0,0.0,0.0,0.05513525,0.013056755,0.042078495,-0.31841934,0.17912719,1.0,11.0,0.0,11.0,629.7715,,0.19338933,921.91437,1.3304629,9000.0,4.0,0.25,555.0,19.966843,0.3984955,10.0,5.2258472,0.005318011,11.0,,NOT_AVAILABLE,145.21708513768644,-30.414311012072357,42.00505625483355,13.93777747899183,False,False,0,False,False,False,False,False,True,True,False,1.0694614e-13,5.3419064e-13,0.9995136,9332.897,9214.835,9403.21,3.6294,3.6159,3.6401,-0.7027,-0.7452,-0.6862,113.6551,112.5398,114.8119,0.0909,0.0732,0.1013,0.0872,0.0701,0.0972,0.0464,0.0373,0.0518,A
1636148068921376768,Gaia DR3 108421608959951488,108421608959951488,1287813135,2016.0,44.52286680706736,0.07948416,20.668593479550317,0.05768025,30.61534281025148,0.068922885,444.19705,236.08394,233.95854966881436,0.0916978,-31.60737662285481,0.06262815,-0.46139294,0.37532604,-0.53714114,0.53172064,-0.5818191,0.58327854,0.07828231,-0.089226976,0.10037354,-0.06479165,104,104,101,3,1.2979252,1290.1257,0.25921282,71.20388,31,True,1.6231812,,,,,,,,12,9,0.14245906,13,4,15,0.025772287,94.43508,0,0,1.0915401,,,,,,,,,False,107,99713535.31577434,66758.516,1493.6451,5.6904817,11,59618502.24649481,78084.03,763.5172,5.9000897,10,58068899.13274128,112741.266,515.0634,5.3380365,1.180255,0.0,0.0,0.0,0.0,0.0,0.5620532,0.20960808,0.35244513,27.86226,0.1608114,1.0,9.0,0.0,7.0,578.4756,,0.13332036,918.4003,0.98810387,6750.0,4.5,0.25,222.0,22.82072,0.57175,8.0,5.2137365,0.008092392,9.0,,NOT_AVAILABLE,158.88111191393023,-33.21692176767752,48.055974953214566,3.60452658844959,False,False,0,False,False,False,False,False,False,True,False,1.3750302e-13,6.868207e-13,0.99648726,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 108589696800254464,108589696800254464,1722387464,2016.0,44.80294838728357,0.27761522,21.340395601442104,0.15856948,9.029628929425066,0.18509096,48.78482,17.419477,-15.88410362899408,0.9327696,-7.150767014194413,0.41764453,-0.7140022,0.42577663,0.73884845,-0.7051604,-0.41517013,-0.6898502,0.7218408,0.5739884,-0.46519604,-0.9376688,89,89,89,0,6.568342,12858.106,0.7832415,648.26404,95,False,,1.7342856,0.049902275,-0.46954152,0.34825593,-0.40731695,-0.44924295,0.4288893,10,9,1.421573,12,3,10,0.03678348,117.49789,9,0,1.5462868,,,,,,,,,False,92,154818220.73991367,293259.9,527.9215,5.2128115,11,148609172.53787947,9833172.0,15.113045,4.908428,11,93839217.34656145,5362255.5,17.499952,4.8169346,1.5660198,2.0,9.0,2.0,9.0,0.0,0.09149361,-0.30438328,0.39587688,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,158.6927288302876,-32.513610159714446,48.49823736730931,4.1746051196117095,False,False,0,False,False,False,False,False,False,True,False,4.520799e-08,5.1447193e-13,0.9999757,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 114312345585489792,114312345585489792,294076000,2016.0,42.19155894094839,0.16768336,25.1880412349605,0.12979974,6.292202788365064,0.18555179,33.910763,60.18997,60.13906654571747,0.17000185,-2.474872968579068,0.15473017,0.028633174,0.44639903,0.028920962,0.2428805,-0.15948746,0.23842016,0.33063862,0.19464576,0.12017825,0.32108033,159,159,159,0,40.62672,43432.88,1.1192081,1577.2526,31,False,1.7623761,,,,,,,,18,13,0.26776218,19,7,7,0.071568504,74.43247,0,0,4.0524898,,,,,,,,,True,164,83491573.68439995,55617.45,1501.1759,5.8832603,18,61761342.48623786,95762.99,644.9396,5.8617506,17,35080265.4359439,79085.91,443.57166,5.885238,1.1598967,0.0,0.0,0.0,0.0,0.0,-0.023487568,-0.021509647,-0.0019779205,17.092299,1.174358,1.0,9.0,0.0,8.0,419.62442,4.366219,4.4049525e-06,920.157,7.132804,10500.0,4.5,0.25,555.0,51.450123,1.8746593,8.0,5.876395,0.009364446,9.0,434.32263,NOT_AVAILABLE,153.90672911041315,-30.53405588927565,47.312823062064176,8.552861947170015,False,False,0,False,False,True,False,False,False,True,False,1.0323255e-13,5.156414e-13,0.999883,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 115302421446877184,115302421446877184,1620840846,2016.0,45.47551741921558,0.06526596,26.46237697621078,0.03921744,14.658705054712277,0.08436478,173.75385,15.224493,-14.323337570173596,0.06327956,5.160154784747723,0.053681687,-0.00986093,0.6973756,0.15824182,0.4598165,-0.16628388,0.10733167,0.25009212,0.39123347,0.5029543,0.33023655,122,122,116,6,-0.1670084,1140.3944,0.2815918,75.72609,31,True,1.7104796,,,,,,,,14,10,0.10753272,19,5,6,0.06954711,73.96993,0,0,0.98582184,,,,,,,,,False,151,82500237.43359596,57124.195,1444.2258,5.896229,16,56947919.68267467,59279.438,960.669,5.9498477,16,39021958.49970383,45310.035,861.2211,5.769623,1.1632679,0.0,0.0,0.0,9.0,0.0,0.1802249,0.053618908,0.12660599,-1.4053826,0.40415326,1.0,6.0,0.0,6.0,367.8622,2.187799,0.0153995175,897.0126,2.1403792,8500.0,4.5,0.0,555.0,,,,5.7242827,0.036704477,6.0,,NOT_AVAILABLE,156.02419649419105,-27.89843387909469,50.54880461746853,8.914293501453448,False,False,0,False,False,False,False,False,True,True,False,1.0755484e-13,5.37231e-13,0.99945325,8207.575,8197.839,8252.697,4.0478,4.04,4.0586,-0.5235,-0.574,-0.3587,69.9658,69.2301,70.7798,0.0045,0.0009,0.0261,0.0042,0.0008,0.0244,0.0022,0.0004,0.013,A
1636148068921376768,Gaia DR3 117390668906126080,117390668906126080,14188311,2016.0,50.10659402577866,0.026627108,25.66238714280984,0.019691277,9.693770289070686,0.028813457,336.43204,84.04226,12.323696435122088,0.03738712,-83.13379145212754,0.026900023,-0.07550801,0.15422799,0.21328543,-0.115290955,-0.15329225,-0.13905394,0.37084985,0.03355235,0.1967277,0.05516651,186,186,179,7,1.3900126,990.0839,0.16946054,35.486095,31,True,1.447205,,,,,,,,21,14,0.052218772,31,11,12,0.00922545,103.71583,0,0,1.0734682,,,,,,,,,False,231,90882159.01641798,35213.832,2580.8652,5.79117,31,37926625.78276547,28271.62,1341.5088,6.3911815,28,75280275.67831656,143982.5,522.84326,5.0561924,1.2456449,0.0,0.0,0.0,0.0,0.0,1.3349891,0.60001135,0.7349777,23.490437,0.12643716,1.0,14.0,0.0,12.0,867.933,,0.320969,894.8366,0.59662056,4500.0,2.0,0.25,444.0,7.010799,0.55880946,13.0,4.792735,0.0062415786,14.0,,NOT_AVAILABLE,160.36891035011155,-26.174490539152632,54.375770259796816,7.021689744416265,False,False,0,True,True,False,False,False,False,True,False,1.02330084e-13,5.111336e-13,0.9999696,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 118389162902876928,118389162902876928,94120633,2016.0,49.98235242241952,0.03382734,27.07080585966944,0.023997223,15.462551957527172,0.034792937,444.4164,77.47085,-26.072062794462603,0.039428394,-72.95189994746627,0.030641982,-0.2139593,0.23462844,0.32486847,-0.08579414,-0.1282987,-0.13730176,0.44006872,0.25534788,0.24514157,0.03229041,113,113,110,3,-3.583314,487.7205,0.15392993,22.458221,31,True,1.5096785,,,,,,,,13,11,0.056794014,18,4,14,0.09949047,139.46613,0,0,0.760318,,,,,,,,,False,133,100314649.96652564,60499.523,1658.1064,5.683956,15,48656930.37799659,86302.57,563.7947,6.1206803,14,74008046.00252411,103896.164,712.327,5.074698,1.2228022,0.0,0.0,0.0,0.0,0.0,1.0459824,0.4367242,0.6092582,-4.8415084,0.1361952,1.0,7.0,0.0,7.0,584.2628,,0.45747545,798.70856,0.50346804,5000.0,3.0,0.0,222.0,11.505525,0.3026051,7.0,4.8539543,0.007795487,7.0,,NOT_AVAILABLE,159.33759968981565,-25.110692024928387,54.63363797408847,8.41120048010082,False,False,0,False,False,False,False,False,False,True,False,1.0643253e-13,5.3162515e-13,0.9995634,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 118591610481186688,118591610481186688,1646894569,2016.0,48.05941829716149,0.053910058,27.256886935373544,0.05317389,7.867132742404213,0.06509259,120.860634,21.82315,11.898957544730544,0.093561,-18.293843782481968,0.08820518,0.13696459,-0.0388841,-0.024014633,0.14696895,-0.409189,0.28286391,0.34964922,-0.24631122,-0.13411139,0.34669614,148,148,146,2,1.8444128,5017.491,0.4001198,203.61946,31,False,1.7983974,,,,,,,,17,12,0.14818102,32,12,9,0.06423526,167.98857,1,0,1.1093717,,,,,,,,,False,217,93217851.95926727,109152.805,854.01245,5.763619,29,71201493.1598847,220859.16,322.38416,5.7073193,28,36804666.28851118,103276.39,356.37057,5.8331385,1.1586424,0.0,0.0,0.0,1.0,0.0,-0.1258192,-0.056299686,-0.06951952,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,157.67572170213057,-25.95503738772819,53.01380662689952,9.042173382321764,False,False,0,True,True,False,True,False,True,True,False,1.0213836e-13,5.1017594e-13,0.99999976,12726.184,12712.693,12732.752,4.0157,4.0123,4.0194,-1.3012,-1.3014,-1.3009,126.5877,126.0502,127.0556,0.0346,0.0331,0.036,0.034,0.0326,0.0354,0.0182,0.0174,0.0189,A
1636148068921376768,Gaia DR3 118803129030766464,118803129030766464,233097020,2016.0,50.549585762775145,0.07714487,27.607490343383805,0.06356877,4.691973972378873,0.09125164,51.41797,15.563384,5.939361997805418,0.10259913,-14.385509764842547,0.08102359,0.1350335,0.030331915,0.06626878,0.20239738,-0.34796742,0.13205801,0.51532704,0.19784194,-0.29559302,0.07920045,142,142,136,6,2.8215258,4609.5054,0.48597437,247.49228,31,True,1.4615172,,,,,,,,16,11,0.14381814,20,5,9,0.032492768,103.31283,1,0,1.1765974,,,,,,,,,False,170,151147066.7427782,125077.625,1208.4261,5.2388678,20,66026822.505560815,51839.676,1273.6736,5.7892413,19,120833933.16244674,339633.34,355.7776,4.5424232,1.2362844,0.0,0.0,0.0,0.0,0.0,1.2468181,0.55037355,0.6964445,9.471625,0.120408565,1.0,10.0,0.0,9.0,920.90515,,0.94818157,920.5094,0.3618555,4750.0,2.5,-0.25,222.0,12.164846,0.39503178,9.0,4.304936,0.008777127,10.0,,NOT_AVAILABLE,159.43161403477134,-24.37951009234412,55.26569715065903,8.800256699842626,False,False,0,False,False,False,False,False,True,True,False,1.024837e-13,5.119009e-13,0.9999544,4862.537,4858.8867,4866.249,2.1755,2.1727,2.1786,-0.0688,-0.07,-0.0658,197.8139,197.1901,198.316,0.2643,0.2606,0.2682,0.2072,0.2042,0.2102,0.1085,0.107,0.1102,MARCS
1636148068921376768,Gaia DR3 119186137034428032,119186137034428032,576387631,2016.0,50.08480629155294,0.15875413,29.048386408151032,0.10958925,5.034723041629357,0.17114143,29.418491,17.500372,-7.016541503186357,0.30902347,-16.032191172107872,0.16858983,-0.21757005,0.009152822,-0.08540924,0.19312474,-0.13005792,0.05001616,0.19855663,0.49169573,-0.2649159,-0.5877121,140,140,137,3,16.996414,19167.516,0.95716226,1168.0007,95,False,,1.380536,0.03649567,0.102995254,0.005117726,-0.28262305,-0.27782643,0.19068778,16,11,0.45698017,21,21,0,0.031237874,90.86975,2,0,2.2132666,,,,,,,,,False,168,534847600.96444887,753311.25,709.9955,3.8667917,20,174910687.05499673,424223.6,412.30777,4.7315016,19,509328727.68599737,1867143.2,272.78503,2.9804,1.2793165,0.0,0.0,0.0,0.0,0.0,1.7511015,0.86470985,0.88639164,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,158.13754280177272,-23.46065864261273,55.24118948627904,10.297908232912764,False,False,0,False,False,False,False,False,False,True,False,1.0212377e-13,5.101031e-13,0.9999899,,,,,,,,,,,,,,,,,,,,,,
